"RowIndex","Agent1","Agent2","CountryCode1","CountryCode2","Year","Theta1","Theta2","Lambda1","Lambda2","Prob_SQ","Prob_ACQ1","Prob_ACQ2","Prob_NEGO","Prob_CAP1","Prob_CAP2","Prob_WAR1","Prob_WAR2","Prediction","GroundTruth","PredictionCorrect","TotalProbability","U1_Acq1","U1_Acq2","U1_Cap1","U1_Cap2","U1_Nego","U1_SQ","U1_War1","U1_War2","U2_Acq1","U2_Acq2","U2_Cap1","U2_Cap2","U2_Nego","U2_SQ","U2_War1","U2_War2"
133,"MYANMAR","THAILAND",775,800,1987,0.7853981633974483,0.,0.1,0.1,0.0787592296754304,0.03795517452676623,0.08977258547572485,0.17697567017787708,0.13986639140387003,0.1602638816707162,0.17157680418944912,0.14483026288016604,"NEGO","CAP2",0,1.,-0.913448,1.198587,-1.599774,1.141669,-0.250956,0.181454,-0.651037,-0.994199,0.956972,-1.068805,0.842212,-1.436361,0.212387,-0.069355,-0.269928,-0.08615
134,"MEXICO","GERMANY",70,255,1942,0.7853981633974483,0.,0.1,0.1,0.07662501340285197,0.03947013733375721,0.08806228159404776,0.17000790122361403,0.1343235047480296,0.16194993440253397,0.17560394556692607,0.15395728172823947,"WAR1","CAP2",0,1.,-1.601414,0.60174,-1.778221,1.153638,0.212207,-0.670436,0.675702,0.587299,1.520056,-1.236642,1.790257,-1.83362,-0.125632,0.229656,-0.452409,-0.15392
135,"RUSSIAN FEDERATION","GREECE",365,350,1886,0.7853981633974483,0.,0.1,0.1,0.07353937722821412,0.03804271870350869,0.10000388078562863,0.1759712367766385,0.13504599396030828,0.16386697748710172,0.16539309912797517,0.14813671593062502,"NEGO","CAP2",0,1.0000000000000002,-0.854519,1.473215,-1.008493,1.112526,1.114805,0.426334,0.677128,0.600141,1.210959,-1.05306,1.174127,-1.966668,-0.857465,0.10479,-1.807905,-1.351101
136,"UNITED STATES","MEXICO",2,70,1842,0.7853981633974483,0.,0.1,0.1,0.07474921237477024,0.0387347655289665,0.09612286737312704,0.17452838431349724,0.13431305367801563,0.16385891402496902,0.16871807327175278,0.14897472943490148,"NEGO","CAP2",0,1.,-1.097371,1.042111,-1.269357,1.071345,0.674151,-0.035307,0.617392,0.531399,0.946287,-1.150664,0.954563,-1.916257,-0.659124,-0.129136,-1.416441,-1.033644
137,"GERMANY","SWEDEN",255,380,1939,0.7853981633974483,0.,0.1,0.1,0.07326510781483996,0.03786265496015439,0.09976600799471247,0.17502751340447137,0.13397600116933392,0.16446308850075805,0.16669695866254045,0.1489426674931894,"NEGO","CAP2",0,1.,-1.028498,1.283308,-1.168001,1.13528,0.960804,0.172026,0.743025,0.673273,1.128963,-1.125603,1.10989,-2.014732,-0.875637,0.00222,-1.783839,-1.339274
138,"UNITED KINGDOM","COLOMBIA",200,100,1837,0.7853981633974483,0.,0.1,0.1,0.07106367020051936,0.03700118706110131,0.1024966734250917,0.17544251910601702,0.13337964887840345,0.16427482800324358,0.16588481661035276,0.1504566567152708,"NEGO","CAP2",0,1.,-1.101237,1.538311,-1.191472,1.230758,1.300131,0.338058,0.947461,0.902343,1.030781,-1.384517,1.003613,-2.304151,-1.19041,-0.247136,-2.137212,-1.677395
139,"RUSSIAN FEDERATION","IRAN, ISLAMIC REPUBLIC OF",365,630,1908,0.7853981633974483,0.,0.1,0.1,0.07321745168744691,0.0381714966517625,0.1013371924858928,0.1765889611632237,0.13608146530751825,0.162494096437767,0.16354763453734086,0.14856170172904803,"NEGO","CAP2",0,1.,-0.724825,1.548364,-0.832337,1.044609,1.30397,0.564438,0.74646,0.692704,0.768528,-1.250958,0.725544,-2.174805,-1.097168,-0.29979,-2.063999,-1.602075
140,"UNITED KINGDOM","NETHERLANDS",200,210,1914,0.7853981633974483,0.,0.1,0.1,0.07421056580488562,0.03863059232439305,0.09627549225954518,0.17458605538691674,0.13457126552955379,0.16419869695561243,0.16935352575547988,0.14817380598361332,"NEGO","CAP2",0,1.,-1.090562,1.170893,-1.332581,1.130556,0.623576,0.053216,0.462229,0.34122,1.05997,-1.154826,1.04696,-1.910343,-0.613345,-0.061915,-1.381872,-1.004114
141,"PERU","UNITED STATES",135,2,1962,0.7853981633974483,0.,0.1,0.1,0.0787648082251346,0.04196849114525284,0.0884558184043601,0.17813033347770904,0.1414863519482972,0.15812598668100478,0.1678276245336886,0.14524058558455277,"NEGO","CAP2",0,1.,-0.881199,-0.21895,-1.509863,-0.010252,-0.635282,-0.562021,-0.740916,-1.055248,-0.213997,-0.877616,0.253994,-1.044924,-0.325025,-0.557696,-0.024342,0.059312
142,"RUSSIAN FEDERATION","IRAN, ISLAMIC REPUBLIC OF",365,630,1963,0.7853981633974483,0.,0.1,0.1,0.07474647047896249,0.03820934804708035,0.0932569871664563,0.17651657074684549,0.13858485843138896,0.1620305181642436,0.17005998266812977,0.14659526429689304,"NEGO","CAP2",0,1.,-1.116163,1.074343,-1.676249,1.086268,-0.152528,-0.027106,-0.420646,-0.700689,1.437327,-0.862437,1.446961,-1.507032,-0.045089,0.391304,-0.680051,-0.357753
143,"RUSSIAN FEDERATION","ESTONIA",365,366,1939,0.7853981633974483,0.,0.1,0.1,0.08047523855109877,0.04052713492902614,0.09248663251139828,0.17784202713604408,0.13933213690264232,0.1617156662596276,0.16375721039681132,0.14386395331335142,"NEGO","CAP2",0,0.9999999999999999,-0.298481,0.960861,-0.680602,0.739421,0.479639,0.358388,0.067138,-0.123923,0.898702,-0.35403,0.812467,-1.113409,-0.052597,0.294146,-0.898211,-0.518522
144,"BULGARIA","None",355,345,1929,0.7853981633974483,0.,0.1,0.1,0.07742728882040831,0.038055469893606766,0.08524255504423593,0.17876700096927692,0.14254682774709154,0.15937401502585324,0.17489130482299312,0.14369553767653442,"NEGO","CAP2",0,1.0000000000000002,-0.953999,1.415894,-1.886111,1.394143,-0.793111,0.320402,-1.280919,-1.746975,1.677594,-0.689965,1.429395,-0.915314,1.144066,0.715296,0.670517,0.783192
145,"BULGARIA","None",355,345,1914,0.7853981633974483,0.,0.1,0.1,0.07316106944654453,0.03766418295438016,0.09987946972648658,0.17459269719009757,0.13330483809728907,0.16474055741171945,0.16704438530913798,0.1496127998643447,"NEGO","CAP2",0,1.,-1.118016,1.157149,-1.225857,1.133932,0.911793,0.026024,0.834655,0.780735,1.118735,-1.140324,1.115966,-2.033914,-0.899938,-0.014281,-1.796297,-1.349502
146,"CHINA","UNITED STATES",710,2,1958,0.7853981633974483,0.,0.1,0.1,0.07617319393566074,0.03877509054134767,0.08958684565191032,0.17874040217204265,0.140388338301381,0.16151778307854034,0.1724430014452207,0.1423753448738966,"NEGO","CAP2",0,1.,-0.755555,1.659446,-1.616331,1.567348,-0.41933,0.661517,-0.941817,-1.372205,0.526982,-1.438957,-0.040074,-1.581751,0.246258,-0.566009,-0.463592,-0.392195
147,"UNITED STATES","None",2,345,1992,0.7853981633974483,0.,0.1,0.1,0.07770756649127067,0.03958389816688484,0.09402600543149878,0.1721732027097207,0.1331639765139985,0.16388718959827323,0.16820901223249904,0.15124914885585408,"NEGO","CAP2",0,0.9999999999999998,-1.373571,0.543257,-1.460523,1.006493,0.376586,-0.50735,0.796345,0.752869,1.195173,-1.052387,1.277196,-1.890717,-0.689023,0.094262,-1.445329,-1.026165
148,"RUSSIAN FEDERATION","CHINA",365,710,1933,0.7853981633974483,0.,0.1,0.1,0.07601697421252554,0.0388694566299796,0.09243503720590261,0.1762652630232594,0.13738447246208235,0.16217280096530876,0.16909532392096374,0.147760671579978,"NEGO","CAP2",0,1.,-1.033754,1.254839,-1.443111,1.167405,0.317988,0.148032,0.025876,-0.178803,1.112739,-1.12214,1.06202,-1.779515,-0.356415,-0.006174,-1.064509,-0.735821
149,"CHINA","UNITED STATES",710,2,1949,0.7853981633974483,0.,0.1,0.1,0.07645396563451247,0.037427825709726845,0.08827140841207391,0.17662707963702964,0.1396176117318782,0.16000929828989177,0.17454524117562967,0.1470475694092574,"NEGO","CAP2",0,1.,-1.111568,1.212547,-1.713011,1.185346,-0.185276,0.068247,-0.513198,-0.813919,0.852922,-1.297816,0.804268,-1.5849,0.235479,-0.286209,-0.100259,0.043283
150,"RUSSIAN FEDERATION","FRANCE",365,220,1958,0.7853981633974483,0.,0.1,0.1,0.07388177429970368,0.03576612709117819,0.09903719720322644,0.17194437749886063,0.13340708914361776,0.16620954904054844,0.17036741619347034,0.14938646952939447,"NEGO","CAP2",0,0.9999999999999999,-1.677296,1.417151,-2.090628,1.568246,0.138116,-0.257548,0.082545,-0.124121,1.931827,-1.348337,1.96255,-2.229047,-0.957046,0.806368,-1.807033,-1.366678
151,"UNITED KINGDOM","PARAGUAY",200,150,1859,0.7853981633974483,0.,0.1,0.1,0.0723103685256298,0.03698300109010607,0.10176186914273702,0.17461329328503852,0.13251010428445056,0.1651559060109477,0.16629959243109996,0.1503658652299904,"NEGO","CAP2",0,1.,-1.16077,1.146759,-1.212118,1.155686,1.028272,-0.009409,1.011524,0.98585,1.171441,-1.146661,1.171919,-2.095925,-1.029049,0.016703,-1.977836,-1.503204
152,"ITALY","TURKEY",325,640,1922,0.7853981633974483,0.,0.1,0.1,0.07724373598791853,0.039003347777043576,0.09596510843854952,0.17240133496711227,0.13253848267055596,0.16464100248849575,0.16707967202256271,0.15112731564776172,"NEGO","CAP2",0,1.,-1.354386,0.646668,-1.419538,1.058097,0.516296,-0.440102,0.895149,0.862573,1.36978,-0.962795,1.409725,-1.872033,-0.751085,0.278002,-1.620378,-1.165759
153,"PERU","CHILE",135,155,1921,0.7853981633974483,0.,0.1,0.1,0.07611424662161748,0.037560701998809884,0.08710530352161523,0.17756488482451063,0.14021059561739113,0.1597887918717419,0.1746549683049549,0.14700050723935892,"NEGO","CAP2",0,1.,-1.079177,0.978388,-1.692634,1.002743,-0.283841,-0.063009,-0.566214,-0.872943,0.853659,-1.147923,0.900005,-1.412387,0.324313,-0.181574,0.106195,0.238427
154,"CONGO, THE DEMOCRATIC REPUBLIC","ZAMBIA",490,551,1977,0.7853981633974483,0.,0.1,0.1,0.0699119015939237,0.03974240808795576,0.0869832341288809,0.17837971299889682,0.14163211955086566,0.15604644088575567,0.17982451517032502,0.14747966758339637,"WAR1","CAP2",0,1.,-1.446243,0.244996,-2.15407,0.451123,-0.952109,-0.705495,-1.099896,-1.45381,0.456126,-1.367264,1.130799,-1.410952,0.376465,-0.545811,1.007451,1.029295
155,"CHINA","INDIA",710,750,1967,0.7853981633974483,0.,0.1,0.1,0.075832731222627,0.03902063654464321,0.09162747143721897,0.17690076863816692,0.13759411548607414,0.1619088387068341,0.16968931322061312,0.14742612474382255,"NEGO","CAP2",0,1.,-0.960771,1.258901,-1.368677,1.143002,0.353482,0.195743,0.033631,-0.170322,0.815356,-1.219262,0.729915,-1.782766,-0.33116,-0.251634,-0.980106,-0.698354
156,"MEXICO","JAPAN",70,740,1942,0.7853981633974483,0.,0.1,0.1,0.07745931745445848,0.03839778605297494,0.09530696654149844,0.17059181866087925,0.1309391952357096,0.1655516914878273,0.16917673952181073,0.1525764850448413,"NEGO","CAP2",0,1.,-1.601414,0.60174,-1.676078,1.222119,0.437244,-0.670436,1.020292,0.98296,1.730797,-1.05504,1.802631,-1.947894,-0.756549,0.582492,-1.577569,-1.131141
157,"UNITED KINGDOM","TURKEY",200,640,1905,0.7853981633974483,0.,0.1,0.1,0.07595393660719457,0.039663712676759416,0.0899571312487288,0.17472933925254472,0.13569019199174726,0.1622710160040536,0.1727439210759061,0.14899075114306554,"NEGO","CAP2",0,1.,-1.175209,0.964461,-1.461359,1.060629,0.352195,-0.134718,0.305288,0.162213,0.791999,-1.2599,0.857814,-1.771357,-0.257459,-0.293127,-0.7031,-0.447372
158,"ARGENTINA","BRAZIL",160,140,1873,0.7853981633974483,0.,0.1,0.1,0.08770566079234722,0.045849846569548255,0.08582837915637526,0.17921769143793892,0.14198573547108562,0.1578413318275569,0.159278226315456,0.14229312842969188,"NEGO","CAP2",0,1.,-0.192622,-0.19072,-0.998201,-0.153455,-0.192253,-0.191671,-0.557777,-0.960566,-0.035684,-0.037667,0.118738,-0.23201,-0.036069,-0.036675,-0.07599,0.021181
159,"SYRIAN ARAB REPUBLIC","TURKEY",652,640,1989,0.7853981633974483,0.,0.1,0.1,0.0753743104058095,0.03681886339072629,0.09951780937302032,0.16906316386611484,0.13029851770406295,0.16746488530497264,0.17082144960237416,0.15064100035291936,"WAR1","CAP2",0,1.,-1.806701,1.493307,-2.120124,1.752078,0.459009,-0.376899,0.561067,0.404356,1.977646,-1.532287,2.01051,-2.445092,-1.226237,0.917161,-2.106177,-1.649775
160,"UNITED STATES","COLOMBIA",2,100,1903,0.7853981633974483,0.,0.1,0.1,0.07624857757692843,0.038921123731972165,0.09883800134348773,0.17290033235961152,0.13307460641379323,0.16400157467538887,0.16485829253139456,0.15115749136742354,"NEGO","CAP2",0,1.,-1.220032,0.714995,-1.232143,1.018779,0.691559,-0.307509,0.989288,0.983233,0.831277,-1.162217,0.843208,-2.123419,-1.084874,-0.203873,-2.034146,-1.553545
161,"UNITED STATES","MEXICO",2,70,1836,0.7853981633974483,0.,0.1,0.1,0.07382052901590724,0.03834572885235235,0.09671108794963476,0.17463203236455394,0.13412833727507817,0.16423035347024476,0.1693541966418022,0.1487777344304264,"NEGO","CAP2",0,0.9999999999999998,-1.110957,1.111375,-1.300133,1.111153,0.690963,0.000274,0.596153,0.501565,0.980422,-1.183241,0.980356,-1.940462,-0.65795,-0.130511,-1.415238,-1.036627
162,"RUSSIAN FEDERATION","UKRAINE",365,369,1992,0.7853981633974483,0.,0.1,0.1,0.07525704259694381,0.038999679096678036,0.09631991582198812,0.174825858648775,0.135146889773637,0.16396783710867538,0.16798342420048035,0.14749935275282225,"NEGO","CAP2",0,1.,-0.982293,1.1114,-1.226529,1.049756,0.600045,0.081564,0.416283,0.294165,1.06408,-1.012644,1.047157,-1.805163,-0.581763,0.032329,-1.391205,-0.994945
163,"SOUTH AFRICA","SWAZILAND",560,572,1988,0.7853981633974483,0.,0.1,0.1,0.08404619146017286,0.04207242276807271,0.0928045876856658,0.17899894432951824,0.1414500054348102,0.15892447171313384,0.15900218584315695,0.14270119076546925,"NEGO","CAP2",0,1.,0.044754,0.464781,-0.01599,0.223519,0.439267,0.256865,0.167633,0.137261,0.265901,-0.14163,0.251557,-1.085786,-0.118872,0.062606,-1.077372,-0.605294
164,"UNITED KINGDOM","DENMARK",200,390,1940,0.7853981633974483,0.,0.1,0.1,0.0740544631190386,0.0378479534786994,0.09250813369368442,0.17669651240577902,0.13745266722706506,0.16239894255080253,0.17158763625457135,0.14745369127035962,"NEGO","CAP2",0,1.,-1.119071,1.126565,-1.574983,1.123878,0.102752,0.004938,-0.127891,-0.355847,1.213686,-1.065947,1.211645,-1.652604,-0.123676,0.09851,-0.712374,-0.419046
165,"SOUTH AFRICA","SWAZILAND",560,572,1986,0.7853981633974483,0.,0.1,0.1,0.08403077214981847,0.042174592700288845,0.09298888779034496,0.17875276077956917,0.14133586681740187,0.15895037930443737,0.15903584754200284,0.14273089291613653,"NEGO","CAP2",0,1.,0.0259,0.444944,-0.033352,0.221662,0.420115,0.237345,0.167206,0.13758,0.232792,-0.17212,0.219689,-1.116912,-0.149766,0.030562,-1.10766,-0.635265
166,"UNITED KINGDOM","MEXICO",200,70,1916,0.7853981633974483,0.,0.1,0.1,0.07404207007326487,0.038671771625966266,0.09594139450239324,0.17479902600169472,0.13466810071242943,0.16373275276937777,0.16967927761298826,0.14846560670188527,"NEGO","CAP2",0,0.9999999999999999,-1.068353,1.106236,-1.279964,1.086958,0.646068,0.024452,0.520985,0.415179,0.688977,-1.283558,0.681322,-1.970489,-0.666018,-0.365986,-1.360603,-1.017138
167,"BRAZIL","BOLIVIA",140,145,1902,0.7853981633974483,0.,0.1,0.1,0.07298755088981666,0.03730118974981192,0.10089810753731498,0.17448231948065007,0.13290739065839247,0.16512664787056042,0.1667303688550322,0.1495664249584214,"NEGO","CAP2",0,1.,-1.124843,0.901805,-1.176324,1.033087,0.797471,-0.138408,0.903013,0.877272,1.007917,-1.064773,1.018269,-1.989978,-0.909746,-0.035684,-1.824598,-1.361996
168,"RUSSIAN FEDERATION","ROMANIA",365,360,1940,0.7853981633974483,0.,0.1,0.1,0.075762082472493,0.03789655670527438,0.0951353773890921,0.17547616049220638,0.13746238176943895,0.163623128376854,0.16870977467199885,0.14593453812264245,"NEGO","CAP2",0,1.0000000000000002,-1.060431,1.214792,-1.581985,1.165611,0.028141,0.102794,-0.281817,-0.542594,1.620162,-0.715926,1.59606,-1.481461,-0.168195,0.639743,-0.957831,-0.575064
169,"ARGENTINA","URUGUAY",160,165,1969,0.7853981633974483,0.,0.1,0.1,0.08633550916318383,0.04051295485709683,0.09569597061857352,0.17581403689484487,0.13808593905142882,0.15947273057362935,0.16036151338093385,0.14372134546030899,"NEGO","CAP2",0,1.,-0.791669,-0.79022,-0.912032,-0.094476,-0.790394,-0.790944,-0.154832,-0.215013,-0.408477,-0.410239,-0.313039,-1.289576,-0.410026,-0.409358,-1.193926,-0.754257
170,"RUSSIAN FEDERATION","JAPAN",365,740,1958,0.7853981633974483,0.,0.1,0.1,0.07798675485162285,0.03792171428143464,0.08920981368289754,0.1773987894226493,0.14029641736419715,0.16015833504887222,0.17252920303206892,0.14449897231625747,"NEGO","CAP2",0,1.0000000000000002,-0.926556,1.336779,-1.669008,1.266234,-0.34364,0.273912,-0.785411,-1.156638,0.949673,-1.170126,0.76096,-1.48117,0.290323,-0.140166,-0.209434,-0.053912
171,"UNITED KINGDOM","BRAZIL",200,140,1842,0.7853981633974483,0.,0.1,0.1,0.07471697145137847,0.039372648340386826,0.09824298808594727,0.1753718233630475,0.1367897447052983,0.16358981634569678,0.16589583150249854,0.14602017620574617,"NEGO","CAP2",0,0.9999999999999999,-0.73482,1.593067,-1.07668,1.196593,0.797255,0.602417,0.22985,0.05892,1.040515,-1.154316,0.949816,-2.003758,-0.823866,-0.073853,-1.764007,-1.339286
172,"ARGENTINA","RUSSIAN FEDERATION",160,365,1968,0.7853981633974483,0.,0.1,0.1,0.07710033091276818,0.039857713300393185,0.08638545883118204,0.16820358023286502,0.13540586943315056,0.16119623295349,0.17580774134513405,0.15604307299101683,"WAR1","CAP2",0,0.9999999999999999,-1.601077,0.34004,-1.702282,1.052152,0.14359,-0.792296,0.8051,0.754498,1.394928,-1.192098,1.742074,-1.753945,-0.058585,0.1514,-0.273285,0.007638
173,"SOUTH AFRICA","BOTSWANA",560,571,1985,0.7853981633974483,0.,0.1,0.1,0.07389553080531218,0.03814152922261928,0.09978528359061728,0.1761274405433802,0.13510932979321713,0.16348969931308904,0.1650814011219579,0.14836978560980696,"NEGO","CAP2",0,1.,-0.830019,1.325496,-0.942742,1.040666,1.08252,0.321016,0.741328,0.684966,1.009908,-1.049234,0.979254,-1.953743,-0.852605,-0.024595,-1.787769,-1.335514
174,"RWANDA","BURUNDI",517,516,1964,0.7853981633974483,0.,0.1,0.1,0.06923052538735386,0.04017768164646378,0.0875396423560237,0.1787222762959689,0.1425188804532213,0.1555534716679087,0.1796414791080093,0.14661604308505055,"WAR1","CAP2",0,1.,-1.498178,0.249265,-2.301315,0.395842,-1.154171,-0.744563,-1.409161,-1.81073,0.414202,-1.442469,1.117088,-1.498444,0.310275,-0.623511,0.957186,0.985173
175,"KOREA, REPUBLIC OF","RUSSIAN FEDERATION",732,365,1959,0.7853981633974483,0.,0.1,0.1,0.07486649966236995,0.03804408811177609,0.0937177009613411,0.1763978864756906,0.13754335071704651,0.1627977404535903,0.16984926092451613,0.14678347269366945,"NEGO","CAP2",0,1.,-1.061085,1.138973,-1.53572,1.112359,0.094749,0.050658,-0.169182,-0.4065,1.329369,-0.930699,1.312747,-1.602586,-0.189142,0.265816,-0.877651,-0.541708
176,"None","UNITED STATES",315,2,1985,0.7853981633974483,0.,0.1,0.1,0.07225376641403865,0.03671237429332216,0.08543470997247604,0.17969174195588208,0.13935371306731137,0.1594612038254191,0.18008694696423636,0.14700554350731423,"WAR1","CAP2",0,1.,-1.422686,1.639025,-2.098028,1.57088,-0.428678,0.209897,-0.834494,-1.172165,0.733639,-1.712704,0.539262,-1.786646,0.552751,-0.723246,0.284432,0.321403
177,"IRAQ","JAPAN",645,740,1943,0.7853981633974483,0.,0.1,0.1,0.07888446022691507,0.036788905020367475,0.09104446323919108,0.17427355893761676,0.14228990822327467,0.15996227682926753,0.1716894693602903,0.14506695816307694,"NEGO","CAP2",0,0.9999999999999999,-1.100648,1.585955,-1.954926,1.529767,-0.709151,0.385583,-1.192478,-1.619617,1.722185,-0.964786,1.519475,-1.439065,0.447813,0.623767,-0.229175,0.007964
178,"UNITED KINGDOM","TURKEY",200,640,1920,0.7853981633974483,0.,0.1,0.1,0.0724056579904341,0.036537870747676636,0.10167415010589627,0.1740492961721258,0.1316769693978743,0.16635506738029704,0.16740431841750741,0.1498966697881884,"NEGO","CAP2",0,1.,-1.245291,0.895923,-1.292091,1.109217,0.795715,-0.223766,0.98561,0.96221,1.377218,-0.957088,1.386622,-1.915059,-0.858979,0.2873,-1.807546,-1.32856
179,"SYRIAN ARAB REPUBLIC","UNITED STATES",652,2,1970,0.7853981633974483,0.,0.1,0.1,0.0709459720279367,0.03217345013928594,0.0930263879146676,0.17169147201438426,0.13543095692312462,0.16190562931933863,0.1825753732121665,0.15225075844909572,"WAR1","CAP2",0,0.9999999999999999,-1.82392,1.325521,-2.274128,1.621543,-0.092382,-0.538425,-0.021464,-0.246568,1.922248,-1.620601,2.191805,-2.119962,0.153088,0.538242,-0.076716,0.172964
180,"HONDURAS","GERMANY",91,255,1918,0.7853981633974483,0.,0.1,0.1,0.07277124062618444,0.04175086841808368,0.08633635808024348,0.17992005645212159,0.14131765648508934,0.15754973048319262,0.17835882029474787,0.1419952691603369,"NEGO","CAP2",0,0.9999999999999999,-1.117553,1.058708,-2.080063,1.060132,-1.035966,-0.037985,-1.515797,-1.997053,0.99062,-1.155287,1.027435,-1.186093,0.924514,-0.105414,0.930523,0.945925
181,"UNITED KINGDOM","NETHERLANDS",200,210,1939,0.7853981633974483,0.,0.1,0.1,0.07385320025191784,0.03837371169670189,0.09801225918513122,0.17477020918880073,0.13445088974232994,0.1644298571543419,0.168000340833795,0.14810953194698132,"NEGO","CAP2",0,0.9999999999999999,-1.032859,1.276745,-1.248687,1.147757,0.778269,0.16449,0.541368,0.433454,1.131574,-1.123985,1.10267,-1.948265,-0.72764,0.005015,-1.580824,-1.168684
182,"RUSSIAN FEDERATION","TURKEY",365,640,1905,0.7853981633974483,0.,0.1,0.1,0.07297193112228732,0.03807993283869309,0.09931187014938092,0.17529279057329822,0.13465442593634994,0.1636404905108104,0.16713101577472467,0.1489175430944554,"NEGO","CAP2",0,1.,-0.966725,1.333569,-1.114254,1.122554,0.994207,0.247533,0.709427,0.635663,0.626007,-1.34715,0.574192,-2.137826,-0.93412,-0.445416,-1.776611,-1.381273
183,"GERMANY","PORTUGAL",255,235,1941,0.7853981633974483,0.,0.1,0.1,0.074158158246568,0.0380827961402527,0.09661736243628573,0.17272308501772196,0.13272508533958238,0.16517950216628133,0.17029045730371542,0.15022355334959242,"NEGO","CAP2",0,1.,-1.397418,1.205391,-1.613666,1.318089,0.642538,-0.143793,0.647112,0.538988,1.535903,-1.217769,1.561741,-2.038078,-0.722958,0.257975,-1.517428,-1.107274
184,"GERMANY","IRELAND",255,205,1940,0.7853981633974483,0.,0.1,0.1,0.07369540489403763,0.03793491131921621,0.09879575425032892,0.174536902799063,0.13365177425958596,0.16478376912265943,0.16762957147817173,0.14897191187693698,"NEGO","CAP2",0,0.9999999999999999,-1.103168,1.167029,-1.256181,1.131106,0.819658,0.042412,0.707229,0.630722,1.218621,-1.07123,1.213094,-1.940902,-0.772798,0.098594,-1.647998,-1.213162
185,"SAUDI ARABIA","JAPAN",670,740,1943,0.7853981633974483,0.,0.1,0.1,0.0696614613471786,0.04059296359668121,0.08439343315118648,0.18046020686846753,0.1433202415753462,0.1549274006544521,0.18226060000576616,0.14438369280092164,"WAR1","CAP2",0,0.9999999999999999,-1.412012,0.674314,-2.361969,0.697834,-1.307607,-0.469995,-1.759066,-2.234044,1.652817,-0.813445,2.095808,-0.870902,1.511116,0.623767,1.89665,1.925378
186,"UNITED KINGDOM","BRAZIL",200,140,1839,0.7853981633974483,0.,0.1,0.1,0.07314544632560023,0.03860703709110461,0.100387184460603,0.17545734414967376,0.13589027583474575,0.16373828777609392,0.1653679354699371,0.14740648889224164,"NEGO","CAP2",0,1.,-0.83586,1.688768,-1.080146,1.195215,1.072038,0.653095,0.456342,0.334199,1.111334,-1.266329,1.047095,-2.167968,-1.03246,-0.106536,-1.998338,-1.547518
187,"ECUADOR","UNITED STATES",130,2,1980,0.7853981633974483,0.,0.1,0.1,0.08487447685427818,0.04091136984893912,0.09088757879999085,0.17781103025220255,0.1397557974339077,0.1614485880395346,0.1636070069392769,0.1407041518318701,"NEGO","CAP2",0,1.,-0.065394,0.756412,-0.812016,0.665972,0.142834,0.356936,-0.320917,-0.694228,-0.217194,-0.864709,-0.497211,-1.080208,-0.356732,-0.552138,-0.852248,-0.744498
188,"PARAGUAY","GERMANY",150,255,1945,0.7853981633974483,0.,0.1,0.1,0.07458457570911685,0.03960336458394192,0.09509958152359256,0.17646083860414882,0.14034513828022482,0.16337840371943846,0.1683447519895091,0.14218334559002743,"NEGO","CAP2",0,1.,-0.728531,1.863786,-1.589181,1.72876,-0.367293,0.968972,-0.932644,-1.362969,1.524493,-1.143248,1.23228,-1.841679,-0.338739,0.29762,-1.329381,-0.980166
189,"IRAN, ISLAMIC REPUBLIC OF","UNITED KINGDOM",630,200,1985,0.7853981633974483,0.,0.1,0.1,0.07957249100830792,0.03628037994974113,0.0935506681287234,0.17431029375044058,0.1392911925624367,0.16092802766984102,0.16961214485331108,0.14645480207719822,"NEGO","CAP2",0,1.,-1.151773,1.021819,-1.765978,1.05416,-0.313212,-0.083829,-0.587973,-0.895076,1.636818,-0.665252,1.668423,-1.288234,0.20267,0.682867,-0.388707,-0.077216
190,"None","TURKEY",300,640,1905,0.7853981633974483,0.,0.1,0.1,0.07300587496408605,0.03852384824226195,0.0980199900179285,0.17521777270526948,0.135071119079947,0.1640753921788102,0.1683960299599694,0.14768997285172752,"NEGO","CAP2",0,1.0000000000000002,-0.983841,1.502738,-1.247669,1.224787,0.84671,0.377563,0.436846,0.304932,0.893976,-1.338715,0.803496,-2.099074,-0.80367,-0.293127,-1.654508,-1.274329
191,"LIBYAN ARAB JAMAHIRIYA","UNITED STATES",620,2,1973,0.7853981633974483,0.,0.1,0.1,0.0697547437116034,0.03579525787897592,0.09236201539449222,0.17622805158626778,0.14091529353011706,0.16025197246787778,0.17666836994378643,0.14802429548687943,"WAR1","CAP2",0,1.,-1.781376,1.773483,-2.542521,1.776524,-0.932281,-0.012732,-1.309813,-1.690385,1.926987,-1.698491,1.932805,-2.241494,-0.041661,0.464779,-0.578846,-0.307344
192,"RUSSIAN FEDERATION","JAPAN",365,740,1959,0.7853981633974483,0.,0.1,0.1,0.07811888427122884,0.037874653349040034,0.0893986724732057,0.17724265839863995,0.14027053396358405,0.16016024599230222,0.17237732567295722,0.14455702587904198,"NEGO","CAP2",0,1.,-0.931652,1.33011,-1.66984,1.260516,-0.339495,0.265816,-0.778183,-1.147277,0.984157,-1.151777,0.805547,-1.479845,0.283426,-0.107011,-0.223252,-0.059219
